split_tag,eval_track,experiment,model,split,ood_name,acc,macro_f1,auc_pr,roc_auc,tpr_at_1pct_fpr,tpr_at_5pct_fpr,tpr_at_10pct_fpr,semantic_coverage,defer_rate,threshold_note,val_threshold_t_star,threshold_selection_mode,threshold_target_fpr,threshold_macro_f1_tolerance,threshold_val_fpr_at_t_star,threshold_val_fpr_constraint_satisfied,threshold_val_fpr_gap_to_target,m3_val_t_star,m3_threshold_mode,m3_val_fpr_at_t_star,m3_val_fpr_constraint_satisfied,hybrid_variant,tau_low,tau_high,score_definition,ibvs_boost_alpha,ibvs_high_precision_rule,tuning_source,fusion_margin,fusion_alpha,ibvs_gate_definition,calibration_method,source_file,threshold_policy,threshold_enforce_target_fpr,threshold_fallback_to_macro_f1,threshold_val_macro_f1_best,threshold_val_macro_f1_at_t_star,threshold_val_tpr_at_t_star,threshold_val_fpr_min_possible,threshold_val_num_feasible_thresholds,backbone_name,max_length,learning_rate,num_epochs,train_batch_size,eval_batch_size,weight_decay,warmup_ratio,training_seed,device,base_model,meta_model,hybrid_feature_mode,meta_C,stack_train_source,m3_val_macro_f1_best,m3_val_macro_f1_at_t_star,m3_val_tpr_at_t_star,repeatability_n_splits,macro_f1_repeat_mean,macro_f1_repeat_std,macro_f1_repeat_ci95_low,macro_f1_repeat_ci95_high,tpr_at_1pct_fpr_repeat_mean,tpr_at_1pct_fpr_repeat_std,tpr_at_1pct_fpr_repeat_ci95_low,tpr_at_1pct_fpr_repeat_ci95_high,tpr_at_5pct_fpr_repeat_mean,tpr_at_5pct_fpr_repeat_std,tpr_at_5pct_fpr_repeat_ci95_low,tpr_at_5pct_fpr_repeat_ci95_high,tpr_at_10pct_fpr_repeat_mean,tpr_at_10pct_fpr_repeat_std,tpr_at_10pct_fpr_repeat_ci95_low,tpr_at_10pct_fpr_repeat_ci95_high
B,deployment_threshold,ablation,M1_TFIDF_ONLY,TEST,id,0.6309,0.6276,0.961,0.897,0.5413,0.6147,0.6972,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.959; target_fpr=0.05; val_fpr=0.024; macro_tol=0.020,0.959,low_fpr_enforced_macro_best,0.05,0.02,0.024390243902439,1.0,-0.0256097560975609,,,,,,,,,,,,,,,,metrics_ablation_splitB.csv,low_fpr_enforced,True,True,0.8747548332866348,0.6464037970062066,0.5277777777777778,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,ablation,M1_TFIDF_ONLY,OOD,ood_test,0.6003,0.5311,0.7283,0.6784,0.1589,0.3099,0.4167,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.959; target_fpr=0.05; val_fpr=0.024; macro_tol=0.020,0.959,low_fpr_enforced_macro_best,0.05,0.02,0.024390243902439,1.0,-0.0256097560975609,,,,,,,,,,,,,,,,metrics_ablation_splitB.csv,low_fpr_enforced,True,True,0.8747548332866348,0.6464037970062066,0.5277777777777778,0.0,45.0,,,,,,,,,,,,,,,,,,,3.0,0.4961,0.0387,0.4523,0.54,0.1111,0.0438,0.0616,0.1607,0.2778,0.0286,0.2454,0.3101,0.401,0.0188,0.3798,0.4223
B,deployment_threshold,ablation,M1_TFIDF_ONLY,OOD,ood_test_injection,0.8097,0.8087,0.9007,0.9181,0.1563,0.5221,0.6726,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.959; target_fpr=0.05; val_fpr=0.024; macro_tol=0.020,0.959,low_fpr_enforced_macro_best,0.05,0.02,0.024390243902439,1.0,-0.0256097560975609,,,,,,,,,,,,,,,,metrics_ablation_splitB__ood-ood_test_injection.csv,low_fpr_enforced,True,True,0.8747548332866348,0.6464037970062066,0.5277777777777778,0.0,45.0,,,,,,,,,,,,,,,,,,,3.0,0.8082,0.0563,0.7445,0.8719,0.232,0.0912,0.1288,0.3353,0.5447,0.1008,0.4307,0.6588,0.7522,0.0782,0.6638,0.8407
B,deployment_threshold,ablation,M1_TFIDF_ONLY,OOD,ood_test_injection_standard,0.6877,0.6875,0.7105,0.7548,0.0442,0.1691,0.295,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.959; target_fpr=0.05; val_fpr=0.024; macro_tol=0.020,0.959,low_fpr_enforced_macro_best,0.05,0.02,0.024390243902439,1.0,-0.0256097560975609,,,,,,,,,,,,,,,,metrics_ablation_splitB__ood-ood_test_injection_standard.csv,low_fpr_enforced,True,True,0.8747548332866348,0.6464037970062066,0.5277777777777778,0.0,45.0,,,,,,,,,,,,,,,,,,,3.0,0.6728,0.0241,0.6455,0.7001,0.0383,0.0115,0.0253,0.0513,0.1547,0.0151,0.1376,0.1718,0.2771,0.0171,0.2578,0.2965
B,deployment_threshold,ablation,M2_TFIDF_PLUS_FLAGS,VAL,id,0.6107,0.6078,0.943,0.9158,0.0278,0.4907,0.7593,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.983; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.983,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB.csv,low_fpr_enforced,True,True,0.8839563862928349,0.6077523602033406,0.4814814814814814,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,ablation,M2_TFIDF_PLUS_FLAGS,TEST,id,0.5906,0.5888,0.9659,0.9119,0.4495,0.6422,0.7982,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.983; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.983,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB.csv,low_fpr_enforced,True,True,0.8839563862928349,0.6077523602033406,0.4814814814814814,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,ablation,M2_TFIDF_PLUS_FLAGS,OOD,ood_test,0.5977,0.5344,0.7471,0.7302,0.1016,0.276,0.3958,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.983; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.983,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB.csv,low_fpr_enforced,True,True,0.8839563862928349,0.6077523602033406,0.4814814814814814,0.0,18.0,,,,,,,,,,,,,,,,,,,3.0,0.5629,0.0345,0.5239,0.602,0.1103,0.0128,0.0958,0.1248,0.2717,0.0276,0.2405,0.3029,0.3993,0.003,0.3959,0.4027
B,deployment_threshold,ablation,M2_TFIDF_PLUS_FLAGS,OOD,ood_test_injection,0.5044,0.4437,0.6177,0.7457,0.0059,0.0088,0.0501,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.983; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.983,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB__ood-ood_test_injection.csv,low_fpr_enforced,True,True,0.8839563862928349,0.6077523602033406,0.4814814814814814,0.0,18.0,,,,,,,,,,,,,,,,,,,3.0,0.6213,0.1578,0.4428,0.7998,0.0108,0.0045,0.0057,0.0159,0.0472,0.0348,0.0078,0.0865,0.1426,0.093,0.0374,0.2478
B,deployment_threshold,ablation,M2_TFIDF_PLUS_FLAGS,OOD,ood_test_injection_standard,0.5672,0.5304,0.6325,0.6832,0.0166,0.1054,0.2037,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.983; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.983,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB__ood-ood_test_injection_standard.csv,low_fpr_enforced,True,True,0.8839563862928349,0.6077523602033406,0.4814814814814814,0.0,18.0,,,,,,,,,,,,,,,,,,,3.0,0.5886,0.052,0.5298,0.6474,0.0132,0.0033,0.0095,0.0169,0.0848,0.0185,0.0639,0.1057,0.1793,0.0215,0.155,0.2036
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,VAL,id,0.5369,0.5369,0.9382,0.9203,0.0093,0.3796,0.8056,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.995; target_fpr=0.05; val_fpr=0.024; macro_tol=0.020,0.995,low_fpr_enforced_macro_best,0.05,0.02,0.024390243902439,1.0,-0.0256097560975609,,,,,,,,,,,,,,,,metrics_ablation_splitB.csv,low_fpr_enforced,True,True,0.8990514905149052,0.5369127516778524,0.3703703703703703,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,TEST,id,0.4564,0.4528,0.959,0.9044,0.3303,0.5413,0.8165,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.995; target_fpr=0.05; val_fpr=0.024; macro_tol=0.020,0.995,low_fpr_enforced_macro_best,0.05,0.02,0.024390243902439,1.0,-0.0256097560975609,,,,,,,,,,,,,,,,metrics_ablation_splitB.csv,low_fpr_enforced,True,True,0.8990514905149052,0.5369127516778524,0.3703703703703703,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,OOD,ood_test,0.5391,0.4217,0.7441,0.7224,0.0495,0.3307,0.4062,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.995; target_fpr=0.05; val_fpr=0.024; macro_tol=0.020,0.995,low_fpr_enforced_macro_best,0.05,0.02,0.024390243902439,1.0,-0.0256097560975609,,,,,,,,,,,,,,,,metrics_ablation_splitB.csv,low_fpr_enforced,True,True,0.8990514905149052,0.5369127516778524,0.3703703703703703,0.0,6.0,,,,,,,,,,,,,,,,,,,3.0,0.5508,0.1129,0.423,0.6786,0.0807,0.0326,0.0438,0.1177,0.3047,0.0231,0.2785,0.3309,0.4036,0.03,0.3696,0.4376
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,OOD,ood_test_injection,0.4867,0.3659,0.6417,0.7712,0.0059,0.0177,0.0649,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.995; target_fpr=0.05; val_fpr=0.024; macro_tol=0.020,0.995,low_fpr_enforced_macro_best,0.05,0.02,0.024390243902439,1.0,-0.0256097560975609,,,,,,,,,,,,,,,,metrics_ablation_splitB__ood-ood_test_injection.csv,low_fpr_enforced,True,True,0.8990514905149052,0.5369127516778524,0.3703703703703703,0.0,6.0,,,,,,,,,,,,,,,,,,,3.0,0.6316,0.2336,0.3672,0.896,0.0088,0.003,0.0055,0.0122,0.0393,0.0238,0.0124,0.0663,0.1239,0.0639,0.0516,0.1961
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,OOD,ood_test_injection_standard,0.5306,0.4243,0.6473,0.6944,0.0176,0.1169,0.2203,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.995; target_fpr=0.05; val_fpr=0.024; macro_tol=0.020,0.995,low_fpr_enforced_macro_best,0.05,0.02,0.024390243902439,1.0,-0.0256097560975609,,,,,,,,,,,,,,,,metrics_ablation_splitB__ood-ood_test_injection_standard.csv,low_fpr_enforced,True,True,0.8990514905149052,0.5369127516778524,0.3703703703703703,0.0,6.0,,,,,,,,,,,,,,,,,,,3.0,0.5616,0.119,0.4269,0.6963,0.0134,0.0043,0.0085,0.0182,0.0955,0.02,0.0729,0.1181,0.1803,0.0387,0.1365,0.2241
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,VAL,id,0.6376,0.6328,0.9421,0.9169,0.0185,0.5185,0.8241,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.982; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.982,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB.csv,low_fpr_enforced,True,True,0.8855857832382624,0.6328039430449068,0.5185185185185185,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,TEST,id,0.6242,0.6213,0.9686,0.9174,0.4954,0.7339,0.7798,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.982; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.982,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB.csv,low_fpr_enforced,True,True,0.8855857832382624,0.6328039430449068,0.5185185185185185,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,OOD,ood_test,0.6055,0.5445,0.7584,0.7357,0.1094,0.3177,0.4271,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.982; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.982,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB.csv,low_fpr_enforced,True,True,0.8855857832382624,0.6328039430449068,0.5185185185185185,0.0,19.0,,,,,,,,,,,,,,,,,,,3.0,0.5884,0.0477,0.5344,0.6424,0.0894,0.0185,0.0685,0.1103,0.2865,0.0413,0.2397,0.3332,0.4245,0.0045,0.4194,0.4296
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,OOD,ood_test_injection,0.5324,0.4812,0.6392,0.7644,0.0059,0.0147,0.0767,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.982; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.982,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB__ood-ood_test_injection.csv,low_fpr_enforced,True,True,0.8855857832382624,0.6328039430449068,0.5185185185185185,0.0,19.0,,,,,,,,,,,,,,,,,,,3.0,0.6536,0.1498,0.4842,0.8231,0.0118,0.0078,0.003,0.0206,0.0639,0.0435,0.0147,0.1131,0.1583,0.0714,0.0775,0.2391
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,OOD,ood_test_injection_standard,0.5946,0.5715,0.654,0.698,0.0236,0.1269,0.2484,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.982; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.982,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB__ood-ood_test_injection_standard.csv,low_fpr_enforced,True,True,0.8855857832382624,0.6328039430449068,0.5185185185185185,0.0,19.0,,,,,,,,,,,,,,,,,,,3.0,0.6072,0.0309,0.5722,0.6421,0.0224,0.0034,0.0186,0.0263,0.1035,0.0228,0.0777,0.1294,0.2024,0.0399,0.1572,0.2475
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,VAL,id,0.6309,0.6266,0.9479,0.9164,0.0556,0.5093,0.8519,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.984; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.984,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB.csv,low_fpr_enforced,True,True,0.8839563862928349,0.6265664160401002,0.5092592592592593,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,TEST,id,0.5839,0.583,0.9693,0.9172,0.5872,0.6697,0.8073,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.984; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.984,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB.csv,low_fpr_enforced,True,True,0.8839563862928349,0.6265664160401002,0.5092592592592593,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,OOD,ood_test,0.5938,0.5273,0.7556,0.7362,0.099,0.3307,0.4062,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.984; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.984,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB.csv,low_fpr_enforced,True,True,0.8839563862928349,0.6265664160401002,0.5092592592592593,0.0,17.0,,,,,,,,,,,,,,,,,,,3.0,0.5663,0.0623,0.4958,0.6368,0.0833,0.0157,0.0656,0.101,0.3003,0.0379,0.2574,0.3433,0.4036,0.012,0.3901,0.4172
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,OOD,ood_test_injection,0.559,0.5201,0.661,0.7934,0.0059,0.0147,0.056,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.984; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.984,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB__ood-ood_test_injection.csv,low_fpr_enforced,True,True,0.8839563862928349,0.6265664160401002,0.5092592592592593,0.0,17.0,,,,,,,,,,,,,,,,,,,3.0,0.6514,0.1171,0.5189,0.7839,0.0128,0.0095,0.002,0.0235,0.057,0.0374,0.0147,0.0993,0.1475,0.0831,0.0534,0.2415
B,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,OOD,ood_test_injection_standard,0.5998,0.5775,0.6509,0.6968,0.0206,0.1209,0.2373,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.984; target_fpr=0.05; val_fpr=0.049; macro_tol=0.020,0.984,low_fpr_enforced_macro_best,0.05,0.02,0.048780487804878,1.0,-0.0012195121951219,,,,,,,,,,,,,,,,metrics_ablation_splitB__ood-ood_test_injection_standard.csv,low_fpr_enforced,True,True,0.8839563862928349,0.6265664160401002,0.5092592592592593,0.0,17.0,,,,,,,,,,,,,,,,,,,3.0,0.6023,0.0283,0.5703,0.6344,0.0199,0.0008,0.0191,0.0208,0.1008,0.0178,0.0807,0.121,0.1867,0.0439,0.1369,0.2364
B,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,VAL (HYBRID),id,0.9195,0.9045,0.9932,0.9804,0.8889,0.9259,0.9537,0.906,0.094,"variant=anchored_ibvs_boost; tau=(0.40,0.60); alpha=0.25; fallback=M3+IBVSv2; m3_t*=0.982; m3_val_fpr=0.049; gate=tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0); tuning=id_val_only",,,,,,,,0.982,low_fpr_enforced_macro_best,0.048780487804878,True,anchored_ibvs_boost,0.4,0.6,p_sem globally; uncertain boosted toward p_m3 where legacy ibvs gate and delta>0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitB.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8855857832382624,0.6328039430449068,0.5185185185185185,,,,,,,,,,,,,,,,,
B,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,TEST (HYBRID),id,0.8591,0.8318,0.9677,0.9204,0.367,0.7706,0.8165,0.9195,0.0805,"variant=anchored_ibvs_boost; tau=(0.40,0.60); alpha=0.25; fallback=M3+IBVSv2; m3_t*=0.982; m3_val_fpr=0.049; gate=tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0); tuning=id_val_only",,,,,,,,0.982,low_fpr_enforced_macro_best,0.048780487804878,True,anchored_ibvs_boost,0.4,0.6,p_sem globally; uncertain boosted toward p_m3 where legacy ibvs gate and delta>0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitB.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8855857832382624,0.6328039430449068,0.5185185185185185,,,,,,,,,,,,,,,,,
B,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,OOD (HYBRID),ood_test,0.7174,0.7076,0.8235,0.8194,0.1745,0.4062,0.5182,0.6706,0.3294,"variant=anchored_ibvs_boost; tau=(0.40,0.60); alpha=0.25; fallback=M3+IBVSv2; m3_t*=0.982; m3_val_fpr=0.049; gate=tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0); tuning=id_val_only",,,,,,,,0.982,low_fpr_enforced_macro_best,0.048780487804878,True,anchored_ibvs_boost,0.4,0.6,p_sem globally; uncertain boosted toward p_m3 where legacy ibvs gate and delta>0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitB.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8855857832382624,0.6328039430449068,0.5185185185185185,3.0,0.7262,0.0163,0.7077,0.7446,0.1866,0.0148,0.1699,0.2034,0.4149,0.0222,0.3898,0.44,0.5269,0.0321,0.4905,0.5633
B,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,OOD (HYBRID),ood_test_injection,0.6062,0.604,0.606,0.6513,0.0118,0.0826,0.1681,0.6799,0.3201,"variant=anchored_ibvs_boost; tau=(0.40,0.60); alpha=0.25; fallback=M3+IBVSv2; m3_t*=0.982; m3_val_fpr=0.049; gate=tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0); tuning=id_val_only; ood_name=ood_test_injection",,,,,,,,0.982,low_fpr_enforced_macro_best,0.048780487804878,True,anchored_ibvs_boost,0.4,0.6,p_sem globally; uncertain boosted toward p_m3 where legacy ibvs gate and delta>0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitB__ood-ood_test_injection.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.6454,0.0359,0.6047,0.686,0.0137,0.0017,0.0118,0.0156,0.0964,0.0346,0.0572,0.1355,0.1681,0.0443,0.1181,0.2182
B,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,OOD (HYBRID),ood_test_injection_standard,0.7208,0.7192,0.7664,0.8029,0.0572,0.2328,0.3999,0.6754,0.3246,"variant=anchored_ibvs_boost; tau=(0.40,0.60); alpha=0.25; fallback=M3+IBVSv2; m3_t*=0.982; m3_val_fpr=0.049; gate=tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0); tuning=id_val_only; ood_name=ood_test_injection_standard",,,,,,,,0.982,low_fpr_enforced_macro_best,0.048780487804878,True,anchored_ibvs_boost,0.4,0.6,p_sem globally; uncertain boosted toward p_m3 where legacy ibvs gate and delta>0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitB__ood-ood_test_injection_standard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.7296,0.0091,0.7193,0.7398,0.0625,0.0058,0.056,0.0691,0.2356,0.0028,0.2325,0.2387,0.4098,0.0092,0.3994,0.4201
B,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST_V2,VAL (HYBRID),id,0.9195,0.9045,0.9932,0.9804,0.8889,0.9259,0.9537,0.906,0.094,"variant=anchored_ibvs_boost_v2; tau=(0.40,0.60); alpha=0.25; margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.982; m3_val_fpr=0.049; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only",,,,,,,,0.982,low_fpr_enforced_macro_best,0.048780487804878,True,anchored_ibvs_boost_v2,0.4,0.6,p_sem_cal globally; uncertain boosted with relu(delta-margin) on high-specific ibvs gate,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitB.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8855857832382624,0.6328039430449068,0.5185185185185185,,,,,,,,,,,,,,,,,
